evidence_id,record_id,ingredient_id,population,exposure,comparator,outcome,effect_value,effect_unit,source_id,locator,verbatim_quote,review_status,reviewer_id,reviewed_at
AI-FT-EV-K1-24937025-01,EV-K1-24937025,K1,,"1200 mg/day;2,000mg/day;2000 mg daily;1700mg daily; 70 years",,hypercalcemia;hypercalciuria;toxicity;adverse event,,,PMC4209182,"PMC4209182, Introduction, html-p13","Studies of toxicity after high calcium intake are rare. The RDA for calcium for older adults age 50–70 years is 1000–1200 mg/day and the recommended upper limit is 2,000mg/day (1).",verified,권혁찬,2026-07-13T11:55:11.881Z
AI-FT-EV-K1-24937025-02,EV-K1-24937025,K1,women;men,,,hypercalcemia;hypercalciuria;kidney stone;risk,,,PMC4209182,"PMC4209182, Discussion, html-p62",Healthcare practitioners who advise women on osteoporosis prevention seldom consider the issue of hypercalcemia and hypercalciuria by testing serum and urine calcium on an ongoing basis. It is known that 5–8% of men and women have idiopathic hypercalciuria which is a risk factor for kidney stones and one would expect that millions of men and women who take calcium supplements are in this risk group.,verified,권혁찬,2026-07-13T11:55:11.881Z
AI-FT-EV-K1-24937025-03,EV-K1-24937025,K1,,,,hypercalcemia;hypercalciuria;kidney stone;adverse event,,,PMC4209182,"PMC4209182, Introduction, html-p11","There have been many trials of the effect of vitamin D and calcium on bone but no systematic study of potential adverse events such as hypercalcemia, hypercalciuria and kidney stones (1).",verified,권혁찬,2026-07-13T11:55:11.881Z
AI-FT-EV-K1-24937025-04,EV-K1-24937025,K1,women,600 mg;400mg;300mg,,hypercalcemia;hypercalciuria;risk,,,PMC4209182,"PMC4209182, Discussion, html-p50",No relationship was found between episodes of hypercalcemia and hypercalciuria and either the vitamin D3 dose or serum 25OHD but 24h urine calcium was weakly related to the 12-month serum 25OHD level. The women that develop hypercalciuria appear to be different from those that develop hypercalcemia as shown in Figure 4 but we found no difference in any variables that explained this finding.,verified,권혁찬,2026-07-13T11:55:11.881Z
AI-FT-EV-K1-24937025-05,EV-K1-24937025,K1,postmenopausal;women,,,hypercalcemia;hypercalciuria;safety,,,PMC4209182,"PMC4209182, Introduction, html-p15",There has never been an evidence-based evaluation of the safety of calcium and vitamin D supplements despite widespread use. In this paper we report on the incidence of hypercalciuria and hypercalcemia measured prospectively as a secondary outcome in a clinical trial of vitamin D supplementation and calcium in older postmenopausal women.,verified,권혁찬,2026-07-13T11:55:11.881Z
AI-FT-EV-K1-36744416-01,EV-K1-36744416,K1,,,,side effect;risk;harm,,,PMC9899558,"PMC9899558, Plain language summary, html-p25",• Vitamin D supplementation did not influence measurements of asthma control or breathing capacity; neither did it affect risk of serious harmful side effects.,verified,권혁찬,2026-07-13T11:55:14.316Z
AI-FT-EV-K1-36744416-02,EV-K1-36744416,K1,,,,hypercalciuria;kidney stone;adverse event,,,PMC9899558,"PMC9899558, Main results, html-p12","We observed no effect on the incidence of serious adverse events (OR 0.89, 95% CI 0.56 to 1.41; I2 = 0%; 12 studies, 1556 participants; high‐quality evidence). These occurred across treatment and control arms and included hypercalciuria, hypervitaminosis D, kidney stones, gastrointestinal symptoms and mild itch.",verified,권혁찬,2026-07-13T11:55:14.316Z
AI-FT-EV-K1-36744416-03,EV-K1-36744416,K1,,"400 IU;100,000 IU",,hypercalciuria;harm,,,PMC9899558,"PMC9899558, Vitamin D versus placebo: all eligible trials, html-p138","Two trials reported occurrences of hypercalciuria, an event that is recognised as a potential adverse reaction to vitamin D. This trial involved administration of 400 IU vitamin D3 to both study arms, and an initial 100,000 IU bolus for the intervention arm.",verified,권혁찬,2026-07-13T11:55:14.316Z
AI-FT-EV-K1-36744416-04,EV-K1-36744416,K1,children,,,risk;harm,,,PMC9899558,"PMC9899558, Why it is important to do this review, html-p35",There is considerable interest in the therapeutic potential of vitamin D in asthma to improve symptom control and reduce exacerbation risk. We therefore conducted an updated meta‐analysis to include data from these new trials (Aglipay 2019; Andújar‐Espinosa 2021; Camargo 2021; Ducharme 2019; Forno 2020; Jat 2020; Jerzynska 2016; Jiang 2017; Kerley 2016; Ramos‐Martínez 2018; Thakur 2021).,verified,권혁찬,2026-07-13T11:55:14.316Z
AI-FT-EV-K1-36744416-05,EV-K1-36744416,K1,child,,,risk;harm,,,PMC9899558,"PMC9899558, Selective reporting, html-p101",The study by Ducharme and colleagues reported different primary and secondary outcomes to those prespecified in the study protocol as a result of premature trial cessation due to partial funding (Ducharme 2019). We therefore assessed the risk of reporting bias as unclear.,verified,권혁찬,2026-07-13T11:55:14.316Z
AI-FT-EV-K1-38787821-01,EV-K1-38787821,K1,,,,kidney stone;adverse event;safety;risk,,,PMC11125479,"PMC11125479, 4 Discussion, p14","This meta-analysis included 12 RCTs involving 43118 participants and provided an overview of the efficacy and safety of vitamin D supplementation in preventing ARIs in older adults. For safety outcomes, the use of vitamin D supplements has no significant difference in death due to any cause, any adverse event, hypercalcinemia, and kidney stones.",verified,권혁찬,2026-07-13T11:55:06.634Z
AI-FT-EV-K1-38787821-02,EV-K1-38787821,K1,,,,hypercalcemia;kidney stone;adverse event,,,PMC11125479,"PMC11125479, 3 Results > 3.5 Safety outcomes, p13","The results showed that vitamin D supplementation may result in little to no difference in death due to any cause (6 trials; RR, 1.11; 95% CI, 0.75–1.64, I2 = 1.3%; low certainty), any adverse event (6 trials; RR, 0.94; 95% CI, 0.87–1.03, I2 = 75.7%; low certainty), hypercalcemia (2 trials; RR, 1.14; 95% CI, 0.71–1.81, I2 = 22.8%; moderate certainty), and kidney stones (2 trials; RR, 0.99; 95% CI, 0.78–1.27, I2 = 0.0%; moderate certainty) (Fig 4).",verified,권혁찬,2026-07-13T11:55:06.634Z
AI-FT-EV-K1-38787821-03,EV-K1-38787821,K1,children,,,safety;risk,,,PMC11125479,"PMC11125479, 1 Introduction, p2","Interest in the potential of vitamin D supplementation to reduce the risk of ARIs has surged following the onset of the COVID-19 pandemic [4]. Furthermore, observational studies have consistently shown an inverse association between serum 25(OH)D levels and the risk or severity of ARIs [7,8].",verified,권혁찬,2026-07-13T11:55:06.634Z
AI-FT-EV-K1-38787821-04,EV-K1-38787821,K1,,,,kidney stone;adverse event,,,PMC11125479,"PMC11125479, 2 Materials and methods > 2.2 Data extraction, p6",Secondary outcomes were the proportions of participants experiencing one or more of the following outcomes: upper respiratory infection; lower respiratory infection; hospital admission due to an ARI; death due to any cause; any adverse event; and potential adverse reactions to vitamin D (hypercalcinemia and kidney stones).,verified,권혁찬,2026-07-13T11:55:06.634Z
AI-FT-EV-K1-38787821-05,EV-K1-38787821,K1,,,,safety;risk,,,PMC11125479,"PMC11125479, 1 Introduction, p3","While some meta-analyses of the association between vitamin D supplementation and the risk of ARIs in the pediatric populations have been published [13,14], the efficacy of vitamin D supplementation in preventing ARIs in older adults remains uncertain and has not been thoroughly reviewed to the best of our knowledge. Therefore, we systematically reviewed evidence from RCTs to evaluate the efficacy and safety of vitamin D supplementation in preventing ARIs in older adults.",verified,권혁찬,2026-07-13T11:55:06.634Z
AI-FT-EV-K1-38892507-01,EV-K1-38892507,K1,,"10,000 IU",,hypercalcemia;adverse effect;safety;risk,,,PMC11174535,"PMC11174535, 4. Discussion, p36","In anticipation of these findings, changes in safety parameters, including serum 1,25(OH)2D, were analyzed throughout the study period. Serum 25-hydroxyvitamin D concentrations above 375 nmol/L (>150 ng/mL) would indicate Vitamin D overdosing and a high risk of hypercalcemia [42].",verified,권혁찬,2026-07-13T11:55:06.966Z
AI-FT-EV-K1-38892507-02,EV-K1-38892507,K1,,1000 IU;2500 IU; 60 days,,safety;harm,,,PMC11174535,"PMC11174535, 1. Introduction, p6","In view of these findings, the goal of this (follow-up) pilot study was to compare micellar Vitamin D3 (i.e., LMD) with standard Vitamin D3 (i.e., STD), both formulated in a liquid (oil-based) softgel capsule, regarding their pharmacokinetic and safety profile in healthy adults following daily oral administration at dosages of 1000 IU and 2500 IU. Thereafter, the pharmacokinetics with respect to AUC and Cmax of serum circulatory 25-hydroxyvitamin D (25(OH)D), as well as 1,25-dihydroxyvitamin D (",verified,권혁찬,2026-07-13T11:55:06.966Z
AI-FT-EV-K1-38892507-03,EV-K1-38892507,K1,,"10,000 IU;100,000 IU; 30 days;40 days;14 days",,harm,,,PMC11174535,"PMC11174535, 4. Discussion, p35","However, a much higher daily dose of 10,000 IU of Vitamin D3 was administered in that study compared to the doses used in the current study. The prolonged time to reach Cmax may be a more common pharmacokinetic characteristic of higher doses and novel formulations of Vitamin D since Mentaverri et al.",verified,권혁찬,2026-07-13T11:55:06.966Z
AI-FT-EV-K1-38892507-04,EV-K1-38892507,K1,,1000 IU;2500 IU; 60 days,,harm,,,PMC11174535,"PMC11174535, 4. Discussion, p32","The hypotheses of this study were based on the previous findings—assuming LMD, a new delivery system which microencapsulates Vitamin D3 (LipoMicel® Vitamin D), would show superiority over STD in terms of its pharmacokinetic profile in healthy adults and that oral supplementation with either Vitamin D3 formulation, STD or LMD, would prove to be safe in participants at a daily administration of two different dosages (1000 IU and 2500 IU) over a study period of 60 days.",verified,권혁찬,2026-07-13T11:55:06.966Z
AI-FT-EV-K1-38892507-05,EV-K1-38892507,K1,,,,hypercalcemia;adverse event,,,PMC11174535,"PMC11174535, 3. Results > 3.4. Adverse Events, p31","No adverse events (AEs) occurred during the study. Of note, there were no recorded cases of hypercalcemia (i.e., total serum calcium > 2.63 mmol/L).",verified,권혁찬,2026-07-13T11:55:06.966Z
AI-FT-EV-K1-39300483-01,EV-K1-39300483,K1,,90 days,,hypercalcemia;nephrolithiasis;toxicity;adverse event;safety,,,PMC11414195,"PMC11414195, Methods/design > Safety procedures, Par46","Participants are monitored for adverse events (AEs) from the time of intervention on a weekly basis during hospital admission (censored at 90 days) and through parent reporting at 28- and 90-day follow-ups. Specifically, in this trial, an AE is defined as any untoward medical occurrence that (1) is specified a priori as a safety endpoint (see below) or (2) is different from what is expected in the clinical course of the participant given their critical illness, co-morbidities, and related compli",verified,권혁찬,2026-07-13T11:55:07.266Z
AI-FT-EV-K1-39300483-02,EV-K1-39300483,K1,children,"10,000 IU;400,000 IU; 2 weeks",,toxicity;safety,,,PMC11414195,"PMC11414195, Background > Pediatric investigations to date, Par34","We subsequently evaluated the safety and efficacy of a 10,000 IU/kg (maximum 400,000 IU) loading dose in our international phase II dose evaluation pilot study VITdAL-PICU. Results from this trial confirmed this dose raised group 25OHD levels to above the 75 nmol/L threshold in > 75% of participants, with no biochemical or clinical evidence of toxicity [34].",verified,권혁찬,2026-07-13T11:55:07.266Z
AI-FT-EV-K1-39300483-03,EV-K1-39300483,K1,children;infants,"400,000 IU;10,000 IU; 3 days",,hypercalcemia;risk,,,PMC11414195,"PMC11414195, Background > Pediatric investigations to date, Par33","Further analysis showed increased hypercalcemia risk with loading doses > 400,000 IU, but only in studies enrolling infants and young children. Based on this review, a single load of 10,000 IU/kg (maximum 400,000 IU) was determined as the regimen most likely to rapidly and safely correct VDD [32].",verified,권혁찬,2026-07-13T11:55:07.266Z
AI-FT-EV-K1-39300483-04,EV-K1-39300483,K1,,1000 IU/day; 14 days,,adverse event;harm,,,PMC11414195,"PMC11414195, Methods/design > Intervention and controls, Par42","The placebo is also provided by Europharm Canada International Inc.® All participants may also receive standard vitamin D dosing at the discretion of the care team (≤ 1000 IU/day), which is documented on the electronic case report form (eCRF). Demographics, hospital course, adverse events, and health resource utilization are collected and documented on the eCRF.",verified,권혁찬,2026-07-13T11:55:07.266Z
AI-FT-EV-K1-39300483-05,EV-K1-39300483,K1,children,4000 IU/day;800 IU;100 IU; 30 days,,risk,,,PMC11414195,"PMC11414195, Background > Current vitamin D supplementation guidelines, Par32","In addition to standard dosing, the NAM also provides alternative dosing recommendations, referred to as the tolerable upper intake level (UL) for healthy children, ranging from 1000 to 4000 IU/day (age dependent) [29]. This time frame was confirmed in a recent pilot study of pediatric burn patients, with only 50% of patients achieving normal levels despite 30 days of daily dosing above the UL (~ 800 IU + 100 IU/kg) [33].",verified,권혁찬,2026-07-13T11:55:07.266Z
AI-FT-EV-K1-39886277-01,EV-K1-39886277,K1,,6 months,,hypercalcemia;toxicity,,,PMC11775356,"PMC11775356, Results, html-p5",No cases of local skin complications or vitamin D toxicity or symptomatic hypercalcemia were observed.,verified,권혁찬,2026-07-13T11:55:09.395Z
AI-FT-EV-K1-39886277-02,EV-K1-39886277,K1,children,,,hypercalcemia;toxicity,,,PMC11775356,"PMC11775356, Discussion, html-p38","No children in our study reported symptoms of vitamin D toxicity or hypercalcemia. Elevated serum calcium levels (> 10.6 mg/dl) were noted in a few children from both treatment groups, but none exhibited symptoms of hypercalcemia.",verified,권혁찬,2026-07-13T11:55:09.395Z
AI-FT-EV-K1-39886277-03,EV-K1-39886277,K1,,,,hypercalcemia;adverse effect,,,PMC11775356,"PMC11775356, Limitations, html-p43","Additionally, while effective, the study did not extensively explore potential adverse effects such as hypercalcemia and hypervitaminosis D, which should be considered in future research.",verified,권혁찬,2026-07-13T11:55:09.395Z
AI-FT-EV-K1-40083990-01,EV-K1-40083990,K1,,,,toxicity;adverse effect;safety;risk,,,PMC11903805,"PMC11903805, Discussion, p0350","Hence, it can be concluded that DiabetEaze powder had no adverse effects on kidney and liver function. Liver function tests, such as AST, ALT, and bilirubin levels, were used to evaluate hepatic health and potential hepatotoxicity from the intervention.",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K1-40083990-02,EV-K1-40083990,K1,,,,safety;risk;harm,,,PMC11903805,"PMC11903805, Ethics approval and written informed consent, p0380","Prior to participation, all subjects provided written informed consent, which affirmed their understanding of the study's nature, objectives, procedures, potential risks, and benefits, and their voluntary agreement to partake and allow the publication of the clinical trial data. The study protocols were carefully crafted to protect participants from any harm or infringement of rights throughout the research process, demonstrating a robust commitment to ethical standards and participant safety.",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K1-40083990-03,EV-K1-40083990,K1,,10.70 g;100 g;6.72 g;12.95 g,,risk;harm,,,PMC11903805,"PMC11903805, Discussion, p0330","DiabetEaze powder provides a balanced macronutrient profile with moderate protein content (10.70 g/100 g), low-fat levels (6.72 g/100 g), and high fiber (12.95 g/100 g). Furthermore, the absence of sucrose aligns with the dietary recommendations for diabetics, mitigating the risk of hyperglycemia while promoting steady energy release, as reflected in its energy value of 389.36 kcal/100 g.",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K1-40083990-04,EV-K1-40083990,K1,elderly,,,side effect;risk,,,PMC11903805,"PMC11903805, Introduction, p0020","In populations with T2D and prediabetes, malnutrition frequently coexists due to a combination of poor dietary habits, socioeconomic challenges, and disease-related factors, including altered appetite, gastrointestinal complications, or medication side effects. Despite the general association of T2D with overweight or obesity, a significant subset of patients, particularly the elderly, experience malnutrition or are at heightened risk [[17], [18], [19]].",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K1-40083990-05,EV-K1-40083990,K1,,,,safety;risk,,,PMC11903805,"PMC11903805, Materials and methods > Study settings, p0065","The present study was a six-arm randomized, open-label, comparative, multi-center, investigator-initiated clinical trial to assess the efficacy and safety of Pankajakasthuri DiabetEaze powder for nutritional management in adults diagnosed with T2D and prediabetic conditions. All subjects were given ample details of the study, including any benefits and risks of participating in the trial.",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K1-40466630-01,EV-K1-40466630,K1,,300 µg;364 µg;40 µg; 17 weeks;2 years,,hypercalcemia;harm,,,PMC12193742,"PMC12193742, Discussion, p27","Mean iPTH, Ca and P remained stable during ERC treatment at 300 µg/HD, a dose regimen that produced steady-state 25D concentrations of 157.7 ± 10.4 ng/mL. In contrast, a previous study of 44 HD patients treated with immediate-release calcifediol (IRC) for 17 weeks at an average EOT dose of 364 µg/HD reported increases in serum Ca and P of 1.27 mg/dL (p < 0.001) and 0.49 mg/dL (p < 0.05), respectively, while mean iPTH remained unchanged [28].",verified,권혁찬,2026-07-13T11:55:10.295Z
AI-FT-EV-K1-40466630-02,EV-K1-40466630,K1,,900 µg; 12 weeks,,hypercalcemia;safety,,,PMC12193742,"PMC12193742, Discussion, p20","The trial evaluated the hypothesis that an oral ERC dose regimen (900 µg/week) could safely and sufficiently raise serum total 25D to normalize circulating 1,25D concentrations and, thereby, effectively prevent SHPT progression. The safety profile of ERC was indistinguishable from placebo throughout the 26-week treatment period: serum Ca, P, and rates of TEAEs were not increased, and hypercalcemia was not observed.",verified,권혁찬,2026-07-13T11:55:10.295Z
AI-FT-EV-K1-40466630-03,EV-K1-40466630,K1,,600 µg;0 µg;300 µg; 22 weeks,,hypercalcemia,,,PMC12193742,"PMC12193742, Results, p19",Confirmed hypercalcemia was not observed with ERC treatment. One participant in the ERC group required a dose reduction (from 900 to 600 µg/HD) for a confirmed episode of hyperphosphatemia (8.4 mg/dL followed by 8.0) occurring after 22 weeks of treatment.,verified,권혁찬,2026-07-13T11:55:10.295Z
AI-FT-EV-K1-40466630-04,EV-K1-40466630,K1,,"1,000 mg per day; 8 weeks",,risk,,,PMC12193742,"PMC12193742, Methods, p6","A total of 248 participants met all screening criteria, enrolled, discontinued treatment with calcimimetics, vitamin D hormones and supplements, limited elemental calcium (Ca) intake to ≤1,000 mg per day, and underwent 8 weeks of washout. The minimum post-washout iPTH inclusion criterion of 300 pg/mL was intended to reduce the risk of iPTH oversuppression during the treatment period and the maximum criterion of 1,200 pg/mL was intended to make early terminations due to parathyroidectomy unlikely",verified,권혁찬,2026-07-13T11:55:10.295Z
AI-FT-EV-K1-40466630-05,EV-K1-40466630,K1,,,,toxicity;safety,,,PMC12193742,"PMC12193742, Discussion, p26","Concerns have been raised by the Institute of Medicine about the safety of raising serum 25D to levels of ≥50 ng/mL [8]. The threshold of toxicity for serum 25D has been postulated by others to be 60–80 [10], 100 [22], 150 [23], or 250 [24, 25] ng/mL, but supportive data are sparse.",verified,권혁찬,2026-07-13T11:55:10.295Z
AI-FT-EV-K1-40551736-01,EV-K1-40551736,K1,,,,hypercalcemia;nephrolithiasis;toxicity;risk,,,PMC12183072,"PMC12183072, Human health > Bone health > Osteoporosis management, p23","Despite its benefits, excessive vitamin D intake poses risks, particularly the development of hypercalcemia—a condition marked by elevated serum calcium levels. Symptoms include nausea, vomiting, muscle weakness, polyuria, and in severe cases, renal impairment or nephrolithiasis (26).",verified,권혁찬,2026-07-13T11:55:10.200Z
AI-FT-EV-K1-40551736-02,EV-K1-40551736,K1,,,,hypercalcemia;nephrolithiasis;risk;harm,,,PMC12183072,"PMC12183072, Conclusion, p114","While food fortification and targeted supplementation have proven effective in improving population-level vitamin D status, universal high-dose supplementation is not warranted and may pose risks, including hypercalcemia and nephrolithiasis. Personalized strategies—guided by serum 25(OH)D measurements and individual risk factors such as age, comorbidities, body mass index, and absorption capacity—are essential for optimizing therapeutic benefit while minimizing harm.",verified,권혁찬,2026-07-13T11:55:10.200Z
AI-FT-EV-K1-40551736-03,EV-K1-40551736,K1,,"1,700 IU;250,000 IU",,hypercalcemia;adverse effect;safety,,,PMC12183072,"PMC12183072, Human health > Vitamin D and cystic fibrosis, p75","A systematic review evaluated the effectiveness and safety of high-dose vitamin D supplementation in correcting inadequate serum 25-hydroxyvitamin D (25(OH)D) levels in adults with CF (71). Dosing regimens varied, ranging from daily supplementation of 1,700 IU to a single 250,000 IU dose.",verified,권혁찬,2026-07-13T11:55:10.200Z
AI-FT-EV-K1-40551736-04,EV-K1-40551736,K1,,"4,000 IU/day;10,000 IU/day",,hypercalcemia;adverse effect;risk,,,PMC12183072,"PMC12183072, Human health > Cardiovascular health, p32","Standard-dose vitamin D supplementation (2,000–4,000 IU/day) is generally considered safe and well-tolerated, with minimal risk of adverse effects. However, excessive intake (>10,000 IU/day) may lead to hypercalcemia, a rare but serious complication that can result in arrhythmias, vascular calcification, or electrocardiographic changes mimicking acute myocardial infarction (30).",verified,권혁찬,2026-07-13T11:55:10.200Z
AI-FT-EV-K1-40551736-05,EV-K1-40551736,K1,,"20,000 IU;4,000 IU/day",,hypercalcemia;toxicity;risk,,,PMC12183072,"PMC12183072, Human health > Bone health > Bone development and maintenance, p14","While doses used in these studies (e.g., 20,000 IU/week) are generally within safe limits for short-term clinical use, the Institute of Medicine (IOM) recommends an upper intake limit of 4,000 IU/day for adults to mitigate the risk of toxicity (19). Chronic excessive intake may lead to hypercalcemia—characterized by elevated serum calcium levels—resulting in clinical manifestations such as nausea, renal dysfunction, nephrocalcinosis, and, in severe cases, vascular calcification or cardiac arrhyt",verified,권혁찬,2026-07-13T11:55:10.200Z
AI-FT-EV-K1-40616189-01,EV-K1-40616189,K1,adult,200 IU;2000 IU daily,,hypercalcemia;safety;risk,,,PMC12226867,"PMC12226867, Introduction, Par6","The recommended doses for vitamin D supplementation vary widely (from 200 IU to 2000 IU daily) and have changed as countries and scientific societies now recommend higher doses than before [5]. Although many studies have shown benefits of supplementation for the improvement of vitamin D3 deficiency and bone-related pathologies, far fewer have investigated the risks and benefits of supplementing vitamin D-replete adults.",verified,권혁찬,2026-07-13T11:55:10.409Z
AI-FT-EV-K1-40616189-02,EV-K1-40616189,K1,adult,,,hypercalcemia;adverse event,,,PMC12226867,"PMC12226867, Conclusion, Par33",Few adverse events (e.g. hypercalcemia) or exacerbation of disease were observed.,verified,권혁찬,2026-07-13T11:55:10.409Z
AI-FT-EV-K1-40616189-03,EV-K1-40616189,K1,,"10,000 IU;2000 IU daily;200,000 IU;100,000 IU;400 IU;5000 IU; 18 months",,adverse effect,,,PMC12226867,"PMC12226867, Results > Respiratory, Par18","15] administered 10,000 IU once a week for 2-months and 2000 IU daily for 3-months, respectively, yielding no statistical significance in the incidence of URIs. [16] did not observe any significant reductions in URTIs or differences in duration or severity of the URTI episodes when they administered a loading vitamin D dose of 200,000 IU initially and at one month, and subsequent 100,000 IU monthly doses for a total of 18 months.",verified,권혁찬,2026-07-13T11:55:10.409Z
AI-FT-EV-K1-40616189-04,EV-K1-40616189,K1,,"100,000 IU daily;5000 IU; 18 month",,risk,,,PMC12226867,"PMC12226867, Results > Cardiology, Par17","In three studies that assessed the effect of vitamin D supplementation on different biomarkers correlated with cardiovascular risk, there was no significant effect on hemoglobin A1c (HbA1c), fructosamine, and blood pressure in comparison to the placebo groups [9, 10] Scragg et al. Ultimately, no significant difference in blood pressure and pulse rate at the 18 month end point between those that were supplemented with 100,000 IU daily and the placebo group.",verified,권혁찬,2026-07-13T11:55:10.409Z
AI-FT-EV-K1-40616189-05,EV-K1-40616189,K1,,"200 IU;200,000 IU; 70 years",,risk,,,PMC12226867,"PMC12226867, Results, Par13","All included studies had an overall low risk of bias assessment (Table 2). Variable doses of vitamin D ranging from 200 IU to 200,000 IU were given prophylactically, and all studies were categorized based on the primary organ system investigated (Table 3).",verified,권혁찬,2026-07-13T11:55:10.409Z
AI-FT-EV-K1-40775686-01,EV-K1-40775686,K1,,33 µg; 26 weeks,,hypercalcemia;hypercalciuria;toxicity;safety;risk,,,PMC12330119,"PMC12330119, Discussion and conclusions, Par13","In 2011, the Institute of Medicine expressed safety concerns about serum 25D exposures exceeding 50 ng/mL, including heightened risks of vitamin D toxicity, all-cause mortality and cancer [5]. But, toxicity (defined as increased rates of hypercalcemia, hyperphosphatemia, hypercalciuria, elevated fibroblast growth factor 23 or TEAEs) was not apparent in this case or during up to one year of treatment with ERC in RCTs wherein serum 25D was maintained at concentrations averaging well above 50 ng/mL",verified,권혁찬,2026-07-13T11:55:10.514Z
AI-FT-EV-K1-40775686-02,EV-K1-40775686,K1,,4 µg; 5 years;10 weeks;8 weeks,,hypercalcemia,,,PMC12330119,"PMC12330119, Case presentation, Par7","He met all subject selection criteria for the trial but had a history of hypertension, autonomic dysfunction, type 2 diabetes with nephrotic syndrome, hypercalcemia and hyperphosphatemia. On enrollment in the trial, he had discontinued intravenous doxercalciferol (4 µg/HD) for 8 weeks preceding initiation of ERC dosing and for study duration.",verified,권혁찬,2026-07-13T11:55:10.514Z
AI-FT-EV-K1-40775686-03,EV-K1-40775686,K1,,,,hypercalcemia;risk,,,PMC12330119,"PMC12330119, Background, Par4","Most of these patients (> 60%) receive regular vitamin D receptor activator (VDRA) treatment, usually oral calcitriol [1], which stimulates the absorption of dietary calcium (Ca) and phosphorus (P) and increases the risk of hypercalcemia and hyperphosphatemia [2].",verified,권혁찬,2026-07-13T11:55:10.514Z
AI-FT-EV-K1-40775686-04,EV-K1-40775686,K1,,10 weeks,,adverse event,,,PMC12330119,"PMC12330119, Case presentation, Par8",The subject was asymptomatic and had not experienced any treatment-emergent adverse events (TEAEs).,verified,권혁찬,2026-07-13T11:55:10.514Z
AI-FT-EV-K1-40775686-05,EV-K1-40775686,K1,,10 weeks,,safety,,,PMC12330119,"PMC12330119, Background, Par6",It is the first report of a prolonged and significant ERC overdose and provides additional perspective on the potential safety and efficacy of gradual serum 25D repletion therapy with ERC in ESKD patients.,verified,권혁찬,2026-07-13T11:55:10.514Z
AI-FT-EV-K1-40944226-01,EV-K1-40944226,K1,,,,toxicity;safety;risk;harm,,,PMC12430086,"PMC12430086, 4. Discussion > 4.5. Limitations, p48","Across the included studies, outcome measures and safety reporting were inconsistent, with a notable lack of harmonized definitions for cardiotoxicity, hepatotoxicity and nephrotoxicity; limited use of validated biomarkers; and infrequent long-term follow-up. There was also insufficient assessment of oncologic outcomes and of pharmacokinetic or pharmacodynamic interactions that might influence anticancer efficacy.",verified,권혁찬,2026-07-13T11:55:10.843Z
AI-FT-EV-K1-40944226-02,EV-K1-40944226,K1,,,,toxicity;safety;harm,,,PMC12430086,"PMC12430086, 4. Discussion > 4.1. Magnesium > 4.1.2. Protective Role of Magnesium in Chemotherapy-Induced Hepatotoxicity, p32","Across preclinical models involving distinct anticancer agents, magnesium isoglycyrrhizinate (MgIG) consistently mitigates chemotherapy-induced hepatotoxicity by targeting mitochondrial dysfunction, oxidative stress and innate immune activation across diverse toxicants, including alectinib, arsenic trioxide (ATO) and methotrexate (MTX), with suppression of COX-2-centered inflammation and modulation of the gut–liver axis [59,60,61,62]. In MTX hepatotoxicity, MgIG reinforced intestinal barrier pro",verified,권혁찬,2026-07-13T11:55:10.843Z
AI-FT-EV-K1-40944226-03,EV-K1-40944226,K1,,,,toxicity;adverse event;safety,,,PMC12430086,"PMC12430086, 2. Materials and Methods, p16","Outcomes: Organ-specific toxicity outcomes, such as cardiotoxicity, neurotoxicity, nephrotoxicity, pulmonary toxicity, gastrointestinal toxicity, hepatotoxicity, safety/adverse events related to supplementation and, when reported, oncologic outcomes to assess any signal of tumor protection or treatment interference.",verified,권혁찬,2026-07-13T11:55:10.843Z
AI-FT-EV-K1-40944226-04,EV-K1-40944226,K1,adult;women,2 g;50 mg;250 mg/day; 65 years,,toxicity,,,PMC12430086,"PMC12430086, 4. Discussion > 4.1. Magnesium > 4.1.1. Protective Role of Magnesium in Chemotherapy-Induced Nephrotoxicity, p31","Magnesium demonstrates a clinically and mechanistically substantiated renoprotective effect in cisplatin-induced nephrotoxicity, with adult cohort data showing that prophylactic intravenous magnesium (typically 2 g on the day of chemotherapy) reduces the incidence of acute kidney injury (AKI) or mortality (OR 0.80; 95% CI 0.66–0.97), particularly in patients < 65 years, women, diabetics, those with baseline eGFR ≥ 90 mL/min/1.73 m2 and higher baseline magnesium levels (2.0–2.2 mg/dL) [56]. Meta-",verified,권혁찬,2026-07-13T11:55:10.843Z
AI-FT-EV-K1-40944226-05,EV-K1-40944226,K1,,,,toxicity;safety,,,PMC12430086,"PMC12430086, 5. Conclusions, p52","Priorities for future research include rigorously powered randomized clinical trials that stratify by cancer type, regimen and baseline micronutrient status; dose–response and formulation studies to define therapeutic windows and avoid pro-oxidant toxicity; and integration of mechanistic biomarkers, encompassing mitochondrial function, redox indices and immune signaling, to enable response monitoring and patient selection. Equally critical is the prospective evaluation of oncologic safety to exc",verified,권혁찬,2026-07-13T11:55:10.843Z
