evidence_candidate_id,evidence_unit_id,rule_id,rule_type,referenced_rule_status,severity,candidate_id,item_sequence,product_id,product_name,ingredient_ids,ingredient_names,ingredient_scope,document_type,source_id,source_url,source_version,source_pdf_sha256,source_page_text_sha256,retrieved_at,retrieved_at_utc,raw_candidate_source_locator,raw_candidate_evidence_text,evidence_text_override,evidence_text_override_reason,shortlist_source_locator,shortlist_evidence_text,shortlist_changed_from_candidate,reviewed_source_locator,reviewed_evidence_text,operational_source_locator,operational_evidence_text,rule_scope,referenced_runtime_condition,rule_message_ko,next_action_ko,referenced_code_link,shortlist_rank,recommendation,evidence_status,candidate_operational_status,status_reason,analysis_status,analysis_exclusion_reason,duplicate_flag,duplicate_group,duplicate_location,duplicate_location_group_id,duplicate_text,duplicate_text_group_id,reviewer_id,reviewer_role,reviewed_at
EXP-OTC-01-NB-P8-B19-gi_bleeding_ulcer,OTC-V51-EU-9ce1db3d8f74921d,OTC-RULE-009,gi_bleeding_ulcer,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c2fa86a2ab8f0f16b41b9cfa1fdb2ea57325b9be20b91786f5f58ebe24e93da0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.8, 문단 19",출혈의 발생 위험이 10배 이상 증가하였다. 위장관계 출혈을 증가시키는 다른 위험인자로는 경구(먹는)용 코,false,,,,false,,,,,ibuprofen_gi_bleeding_or_ulcer,item_sequence=198601920|flags=gi_bleeding_ulcer,위장관 출혈 또는 궤양 위험과 관련된 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1030,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P8-B20-alcohol,OTC-V51-EU-b14e41e2d927a99e,OTC-RULE-011,alcohol,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c2fa86a2ab8f0f16b41b9cfa1fdb2ea57325b9be20b91786f5f58ebe24e93da0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.8, 문단 20","르티코스테로이드 또는 항응고제 병용(함께 복용), 비스테로이드성 소염(항염)진통제의 장기 사용 알코올 섭",false,,,,false,,,,,acetaminophen_regular_alcohol_use,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=alcohol,음주와 함께 복용할 때 주의가 필요한 제품이 포함되어 있습니다.,음주 중 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:1044,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-b14e41e2d927a99e,true,OTC-V51-EU-b14e41e2d927a99e,false,,,,
EXP-OTC-01-NB-P8-B20-anticoagulant_antiplatelet,OTC-V51-EU-b14e41e2d927a99e,OTC-RULE-012,anticoagulant_antiplatelet,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c2fa86a2ab8f0f16b41b9cfa1fdb2ea57325b9be20b91786f5f58ebe24e93da0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.8, 문단 20","르티코스테로이드 또는 항응고제 병용(함께 복용), 비스테로이드성 소염(항염)진통제의 장기 사용 알코올 섭",false,,,,false,,,,,ibuprofen_warfarin_or_coumarin_anticoagulant,item_sequence=198601920|flags=anticoagulant_antiplatelet,항응고제 또는 항혈소판제와 병용할 때 주의가 필요할 수 있습니다.,복용 전 처방한 의료진 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1061,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-b14e41e2d927a99e,true,OTC-V51-EU-b14e41e2d927a99e,false,,,,
EXP-OTC-01-NB-P8-B21-age_restriction,OTC-V51-EU-f81bb4b7be2cdf1b,OTC-RULE-005,age_restriction,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c2fa86a2ab8f0f16b41b9cfa1fdb2ea57325b9be20b91786f5f58ebe24e93da0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.8, 문단 21","취, 고령, 허약한 건강상태 등이 있다. 치명적인 위장관계 이상반응에 대한 자발적 보고의 대부분은 고령자(노",false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P8-B23-decongestant_hypertension,OTC-V51-EU-96317ca702ea99e2,OTC-RULE-014,decongestant_hypertension,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c2fa86a2ab8f0f16b41b9cfa1fdb2ea57325b9be20b91786f5f58ebe24e93da0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.8, 문단 23","8) 고혈압 : 이 약을 포함한 비스테로이드성 소염(항염)진통제는 고혈압을 일으키거나, 기존의 고혈압을 악화",false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-076157b685063601,false,,true,OTC-V51-TEXT-076157b685063601,,,
EXP-OTC-01-NB-P8-B24-decongestant_hypertension,OTC-V51-EU-a7ab1f020b9acf58,OTC-RULE-014,decongestant_hypertension,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c2fa86a2ab8f0f16b41b9cfa1fdb2ea57325b9be20b91786f5f58ebe24e93da0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.8, 문단 24","시킬 수 있으며, 이로 인해 심혈관계 유해사례의 발생률이 증가될 수도 있다. 티아지드계 이뇨제 또는 루프형",false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P8-B26-decongestant_hypertension,OTC-V51-EU-cd0c7c5fcb0b4ff5,OTC-RULE-014,decongestant_hypertension,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c2fa86a2ab8f0f16b41b9cfa1fdb2ea57325b9be20b91786f5f58ebe24e93da0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.8, 문단 26",다. 이 약을 포함한 비스테로이드성 소염(항염)진통제는 고혈압 환자에서 신중히 투여해야 한다. 이 약의 투,false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P9-B16-hepatic_disease,OTC-V51-EU-962a6ca63021d500,OTC-RULE-007,hepatic_disease,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,a80d3a5e573a3065a4bbd127ea60eb5b9b4d19b2dca622b469c3bd60c9078ea0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.9, 문단 16","여기간 동안 주의깊게 간기능의 악화 여부를 관찰하고, 간질환과 관련된 임상 증상이나 전신적인 징후(예: 호",false,,,,false,,,,,acetaminophen_liver_disease,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=hepatic_disease,간질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1016,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-64b46da2eb98dc64,false,,true,OTC-V51-TEXT-64b46da2eb98dc64,,,
EXP-OTC-01-NB-P9-B22-anticoagulant_antiplatelet,OTC-V51-EU-0ad0b24301f73634,OTC-RULE-012,anticoagulant_antiplatelet,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,a80d3a5e573a3065a4bbd127ea60eb5b9b4d19b2dca622b469c3bd60c9078ea0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.9, 문단 22",역적(회복가능)이다. 응고 관련 질환이 있거나 항응고제를 투여하고 있는 경우와 같이 혈소판 기능 변경에 의,false,,,,false,,,,,ibuprofen_warfarin_or_coumarin_anticoagulant,item_sequence=198601920|flags=anticoagulant_antiplatelet,항응고제 또는 항혈소판제와 병용할 때 주의가 필요할 수 있습니다.,복용 전 처방한 의료진 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1061,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P9-B4-maximum_duration,OTC-V51-EU-e376db64cf154cd9,OTC-RULE-015,maximum_duration,draft,caution,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,a80d3a5e573a3065a4bbd127ea60eb5b9b4d19b2dca622b469c3bd60c9078ea0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.9, 문단 4",10) 비스테로이드성 소염(항염)진통제를 장기간 복용시 신장(콩팥)유두괴사나 기타 신장(콩팥) 손상이 일어,false,,,,false,,,,,pancol_a_continuous_use,scope_only_no_structured_binding,허가된 연속 복용 기간을 넘었을 수 있습니다.,증상이 지속되면 추가 복용 대신 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:991,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-4eaeab9f37d85e27,false,,true,OTC-V51-TEXT-4eaeab9f37d85e27,,,
EXP-OTC-01-NB-P9-B6-age_restriction,OTC-V51-EU-023c615fd39b96f0,OTC-RULE-005,age_restriction,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,a80d3a5e573a3065a4bbd127ea60eb5b9b4d19b2dca622b469c3bd60c9078ea0,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.9, 문단 6","부전 환자, 이뇨제나 ACE 억제제를 투여 중인 환자, 고령자(노인) 등에서는 특별한 주의가 필요하다. 투약을",false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-02-NB-P1-B10-decongestant_hypertension,OTC-V51-EU-ed83a6275a1c03cd,OTC-RULE-014,decongestant_hypertension,released,high,EXP-OTC-02,197500016,MFDS-197500016,낙센정(나프록센),ING-naproxen,나프록센,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,sha256:26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,51b20428d6453857b54af8372a240a90422dfff00ce9a5cd03063528dc09dd1b,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.1, 문단 10",질환의 병력이 없는 경우에도 마찬가지로 적용된다. 환자는 중대한 심혈관계 독성의 징후 및/또는 증상 및 이,false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-505a7d643b33b60b,false,,true,OTC-V51-TEXT-505a7d643b33b60b,,,
EXP-OTC-02-NB-P1-B14-age_restriction,OTC-V51-EU-7c1891b1026bee51,OTC-RULE-005,age_restriction,released,high,EXP-OTC-02,197500016,MFDS-197500016,낙센정(나프록센),ING-naproxen,나프록센,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,sha256:26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,51b20428d6453857b54af8372a240a90422dfff00ce9a5cd03063528dc09dd1b,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.1, 문단 14",있다. 이러한 이상반응은 투여 기간 동안에 경고 증상 없이 발생할 수 있다. 고령자(노인)는 중대한 위장관(창,false,,"사용상의주의사항 PDF p.1, 문단 14",있다. 이러한 이상반응은 투여 기간 동안에 경고 증상 없이 발생할 수 있다. 고령자(노인)는 중대한 위장관(창,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,3,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,false,,false,,false,,,,
EXP-OTC-02-NB-P1-B18-gi_bleeding_ulcer,OTC-V51-EU-94df347a335efb83,OTC-RULE-009,gi_bleeding_ulcer,released,high,EXP-OTC-02,197500016,MFDS-197500016,낙센정(나프록센),ING-naproxen,나프록센,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,sha256:26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,51b20428d6453857b54af8372a240a90422dfff00ce9a5cd03063528dc09dd1b,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.1, 문단 18",이 약을 투여하는 동안 위장관(창자)계 궤양 또는 출혈의 증상 및 징후에 대하여 신중히 모니터링 하여야 하,false,,,,false,,,,,ibuprofen_gi_bleeding_or_ulcer,item_sequence=198601920|flags=gi_bleeding_ulcer,위장관 출혈 또는 궤양 위험과 관련된 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1030,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-02-NB-P1-B24-gi_bleeding_ulcer,OTC-V51-EU-ec0b2f3f181696c7,OTC-RULE-009,gi_bleeding_ulcer,released,high,EXP-OTC-02,197500016,MFDS-197500016,낙센정(나프록센),ING-naproxen,나프록센,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,sha256:26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,51b20428d6453857b54af8372a240a90422dfff00ce9a5cd03063528dc09dd1b,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.1, 문단 24",1) 소화성궤양 환자,false,,,,false,,,,,ibuprofen_gi_bleeding_or_ulcer,item_sequence=198601920|flags=gi_bleeding_ulcer,위장관 출혈 또는 궤양 위험과 관련된 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1030,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-02-NB-P1-B26-hepatic_disease,OTC-V51-EU-b51b2d0ad0a01ad8,OTC-RULE-007,hepatic_disease,released,high,EXP-OTC-02,197500016,MFDS-197500016,낙센정(나프록센),ING-naproxen,나프록센,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,sha256:26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,51b20428d6453857b54af8372a240a90422dfff00ce9a5cd03063528dc09dd1b,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.1, 문단 26",3) 심한 간장애 환자,false,,"사용상의주의사항 PDF p.1, 문단 26",3) 심한 간장애 환자,false,,,,,acetaminophen_liver_disease,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=hepatic_disease,간질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1016,3,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,true,text:OTC-V51-TEXT-663860aa9bc97155,false,,true,OTC-V51-TEXT-663860aa9bc97155,,,
EXP-OTC-02-NB-P1-B3-alcohol,OTC-V51-EU-4636b4635f36bd78,OTC-RULE-011,alcohol,released,high,EXP-OTC-02,197500016,MFDS-197500016,낙센정(나프록센),ING-naproxen,나프록센,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,sha256:26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,26f401879a1c0d4ba8d9a648564a7cfae48e373086d75ff4daa170f9ed0fe1a6,51b20428d6453857b54af8372a240a90422dfff00ce9a5cd03063528dc09dd1b,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.1, 문단 3",1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열진통제를 복용해야 할 경우 반드시 의,false,,"사용상의주의사항 PDF p.1, 문단 3",1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열진통제를 복용해야 할 경우 반드시 의,false,,,,,acetaminophen_regular_alcohol_use,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=alcohol,음주와 함께 복용할 때 주의가 필요한 제품이 포함되어 있습니다.,음주 중 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:1044,3,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,true,location:OTC-V51-EU-4636b4635f36bd78;text:OTC-V51-TEXT-376e19a8d2c6c54d,true,OTC-V51-EU-4636b4635f36bd78,true,OTC-V51-TEXT-376e19a8d2c6c54d,,,
